water_type,wavelength_nm,quantity,value_per_m,unit,status,note
III,356,a,0.168,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,356,b,0.342,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,357,a,0.166,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,357,b,0.341,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,358,a,0.164,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,358,b,0.341,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,359,a,0.162,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,359,b,0.341,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,360,a,0.16,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,360,b,0.34,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,361,a,0.158,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,361,b,0.34,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,362,a,0.157,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,362,b,0.339,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,363,a,0.155,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,363,b,0.339,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,364,a,0.154,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,364,b,0.338,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,365,a,0.153,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,365,b,0.338,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,366,a,0.152,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,366,b,0.338,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,367,a,0.151,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,367,b,0.337,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,368,a,0.15,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,368,b,0.337,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,369,a,0.149,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,369,b,0.336,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,370,a,0.148,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,370,b,0.336,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,371,a,0.147,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,371,b,0.335,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,372,a,0.146,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,372,b,0.335,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,373,a,0.146,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,373,b,0.335,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,374,a,0.145,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,374,b,0.334,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,375,a,0.145,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,375,b,0.334,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,376,a,0.144,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,376,b,0.333,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,377,a,0.143,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,377,b,0.333,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,378,a,0.143,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,378,b,0.333,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,379,a,0.142,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,379,b,0.332,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,380,a,0.142,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,380,b,0.332,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,381,a,0.141,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,381,b,0.331,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,382,a,0.14,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,382,b,0.331,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,383,a,0.14,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,383,b,0.331,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,384,a,0.139,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,384,b,0.33,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,385,a,0.138,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,385,b,0.33,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,386,a,0.138,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,386,b,0.329,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,387,a,0.137,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,387,b,0.329,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,388,a,0.136,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,388,b,0.329,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,389,a,0.136,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,389,b,0.328,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,390,a,0.135,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,390,b,0.328,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,391,a,0.134,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,391,b,0.328,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,392,a,0.134,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,392,b,0.327,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,393,a,0.133,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,393,b,0.327,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,394,a,0.132,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,394,b,0.327,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,395,a,0.132,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,395,b,0.326,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,396,a,0.131,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,396,b,0.326,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,397,a,0.131,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,397,b,0.325,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,398,a,0.13,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,398,b,0.325,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,399,a,0.13,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,399,b,0.325,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,400,a,0.13,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,400,b,0.324,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,401,a,0.129,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,401,b,0.324,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,402,a,0.129,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,402,b,0.324,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,403,a,0.129,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,403,b,0.323,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,404,a,0.128,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,404,b,0.323,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,405,a,0.128,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,405,b,0.323,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,406,a,0.128,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,406,b,0.322,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,407,a,0.128,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,407,b,0.322,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,408,a,0.128,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,408,b,0.322,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,409,a,0.128,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,409,b,0.321,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,410,a,0.128,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,410,b,0.321,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,411,a,0.128,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,411,b,0.321,1/m,model_extrapolation,実測点は412-715 nmのみ。この波長はモデルによる外挿
III,412,a,0.128,1/m,ok,
III,412,b,0.32,1/m,ok,
III,413,a,0.128,1/m,ok,
III,413,b,0.32,1/m,ok,
III,414,a,0.128,1/m,ok,
III,414,b,0.32,1/m,ok,
III,415,a,0.128,1/m,ok,
III,415,b,0.319,1/m,ok,
III,416,a,0.127,1/m,ok,
III,416,b,0.319,1/m,ok,
III,417,a,0.127,1/m,ok,
III,417,b,0.319,1/m,ok,
III,418,a,0.127,1/m,ok,
III,418,b,0.318,1/m,ok,
III,419,a,0.127,1/m,ok,
III,419,b,0.318,1/m,ok,
III,420,a,0.127,1/m,ok,
III,420,b,0.318,1/m,ok,
III,421,a,0.126,1/m,ok,
III,421,b,0.318,1/m,ok,
III,422,a,0.126,1/m,ok,
III,422,b,0.317,1/m,ok,
III,423,a,0.125,1/m,ok,
III,423,b,0.317,1/m,ok,
III,424,a,0.125,1/m,ok,
III,424,b,0.317,1/m,ok,
III,425,a,0.125,1/m,ok,
III,425,b,0.316,1/m,ok,
III,426,a,0.124,1/m,ok,
III,426,b,0.316,1/m,ok,
III,427,a,0.124,1/m,ok,
III,427,b,0.316,1/m,ok,
III,428,a,0.124,1/m,ok,
III,428,b,0.315,1/m,ok,
III,429,a,0.124,1/m,ok,
III,429,b,0.315,1/m,ok,
III,430,a,0.125,1/m,ok,
III,430,b,0.315,1/m,ok,
III,431,a,0.124,1/m,ok,
III,431,b,0.315,1/m,ok,
